_050620_180132_RSLT.csv
TARGET LOAD,,0.0500000007451,0.0999999940395,0.149999991059,0.199999988079,0.249999985099,0.299999982119,0.34999999404,0.399999976158,0.449999988079,0.5,0.549999952316,0.599999964237,0.649999976158,0.699999988079,0.749999940395,0.799999952316,0.849999964237,0.899999976158,
SIM TIME (sec),,48.251711137,21.37242672,14.088299984,10.883758615,9.391642797,7.453731786,6.856109552,5.813696347,5.148592813,4.567487499,4.588177573,4.526356667,4.413589955,4.335336663,4.281853954,4.20300143,4.141508854,4.105960632,
ONU LOAD,,0.0549666766733,0.123895863099,0.188027808395,0.243732391432,0.281789744585,0.354740593157,0.386311145543,0.456002403078,0.515953498652,0.597143705505,0.612145502286,0.655509662248,0.72028254265,0.766783405398,0.811352467254,0.873190722421,0.914671717131,0.94659767186,
OFFERED LOAD,,0.0879466826772,0.198233380959,0.300844493432,0.389971826291,0.450863591336,0.567584949051,0.618097832868,0.729603844925,0.825525597843,0.955429928808,0.979432803657,1.0488154596,1.15245206824,1.22685344864,1.29816394761,1.39710515587,1.46347474741,1.51455627498,
CARRIED LOAD,,0.0879459481955,0.198230635365,0.300847180484,0.389967585844,0.450863609224,0.567559239514,0.618120878008,0.729590786108,0.822622496249,0.918065484562,0.9146317267,0.913401793134,0.91229128058,0.912079686394,0.911893194384,0.911117569617,0.910931752894,0.910782154815,
AVG DLY (ms),,0.356556773675,0.357555226191,0.359810823411,0.362548196911,0.366906794674,0.400868703215,0.58622588639,1.03444590225,7.41420781268,32.4484249746,78.404255204,121.508904861,141.318242824,144.635026904,145.66415185,146.311158298,146.605370819,146.731415447,
MAX DLY (ms),,0.578608,0.623275,0.636918,0.63834,1.233256,5.890098,31.638099,50.831859,117.378349,146.532465,148.877896,149.462613,149.220339,149.416143,149.512554,149.453809,149.096865,149.478793,
AVG QUEUE (bytes),,245.240682746,554.371010282,846.838379372,1105.65511211,1293.71942068,1776.41890422,2840.08591155,5899.86432994,46945.5535398,228082.453863,557620.833991,870737.83474,1007964.04577,1030492.97913,1037359.21142,1041436.42864,1043393.59079,1044351.92569,
RECV PACKETS,,1000017,1000005,999996,1000012,999983,1000056,999963,1000007,1002534,1030638,1057786,1118358,1198638,1256257,1309750,1384340,1431573,1469355,
SENT PACKETS,,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,
DROP PACKETS,,0,0,0,0,0,0,0,0,2427,26671,48533,103701,195101,254741,308895,383736,431721,467915,
RECV BYTES,,530447241,529591051,529798434,530544903,529293725,528828247,529718307,530211901,531286895,545489282,561726453,593414106,635806359,664852842,694818554,734004371,757624203,777338555,
SENT BYTES,,530442811,529583716,529803166,530539134,529293746,528804293,529738057,530202411,529418534,524156578,524561597,516797787,503309954,494271563,488074185,478678556,471578990,467454459,
DROP BYTES,,0,0,0,0,0,0,0,0,1808041,19253140,32370314,69472636,130522563,170151919,206710368,255262300,286024732,309794380,
PACKET LOSS RATIO,,0,0,0,0,0,0,0,0,0.00242086552676,0.0258781453818,0.0458816811718,0.0927261216891,0.162768909379,0.202777775567,0.235842718076,0.277197798229,0.301571069027,0.318449251542,
BYTE LOSS RATIO,,0,0,0,0,0,0,0,0,0.0034031349484,0.0352951756071,0.0576264725065,0.117072774809,0.20528665867,0.255924180888,0.297502659953,0.347766730125,0.377528504062,0.398532117064,
AVG CYCLE (ms),,0.233467682648,0.235479630965,0.23754952434,0.239481630647,0.241763195665,0.247993686585,0.254752124698,0.276729464775,0.395028464171,1.43398446154,1.94394586701,1.99807852362,2,2,2,2,2,2,
MAX CYCLE (ms),,0.324406,0.340782,0.36791,0.366598,0.625944,1.56288,1.940648,2,2,2,2,2,2,2,2,2,2,2,
CYCLES,,206673,90761,59307,45447,38847,30056,26913,21008,13034,3185,2361,2265,2207,2168,2140,2102,2071,2053,

